Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
332560.256401;96.1541330745855;-1026.7790903113666;1031.2715052826595;96.1541330745855;-1026.7790903113666;-84.65006092886236
339527.92266;93.31635476128075;-1008.5867246290888;1012.8944284395914;93.31635476128075;-1008.5867246290888;-84.7139350769653
346641.572607;90.67938104501287;-990.3510602546053;994.4938273785953;90.67938104501287;-990.3510602546053;-84.7684217928626
353904.264834;87.4453623467686;-973.1746059934335;977.0954432123978;87.4453623467686;-973.1746059934335;-84.86543240635423
361319.122014;83.74886389166362;-955.7074280692348;959.3698766741928;83.74886389166362;-955.7074280692348;-84.99195042254702
368889.332243;79.83464266680028;-938.0818274628235;941.472827640674;79.83464266680028;-938.0818274628235;-85.13561342475978
376618.150417;76.00065058712018;-921.0388641969996;924.1691881094958;76.00065058712018;-921.0388641969996;-85.28285540045088
384508.899622;72.121929945464;-902.9783395947868;905.8539918532216;72.121929945464;-902.9783395947868;-85.43341370105846
392564.972572;68.15417697506987;-885.8613537995244;888.479223164321;68.15417697506987;-885.8613537995244;-85.60058763499053
400789.833063;64.1476971003832;-868.457069753052;870.8229493113624;64.1476971003832;-868.457069753052;-85.775577104431
409187.017461;60.73452952131679;-851.1700797660993;853.3341594974406;60.73452952131679;-851.1700797660993;-85.91862482942764
417760.136227;56.9641709898519;-834.3041712763596;836.2465946033468;56.9641709898519;-834.3041712763596;-86.09405168785942
426512.875465;53.39604283874045;-817.0143177053974;818.7573100293229;53.39604283874045;-817.0143177053974;-86.26074703120743
435448.99851;50.0797734031078;-800.0807856290089;801.6465849966796;50.0797734031078;-800.0807856290089;-86.41833528428637
444572.347545;47.220081557628575;-783.5886721641183;785.0101548682254;47.220081557628575;-783.5886721641183;-86.55145149470918
453886.845251;44.35712427273722;-766.984700101799;768.266284997587;44.35712427273722;-766.984700101799;-86.69009275189538
463396.496497;41.46694031729036;-750.9578938885668;752.1018983707127;41.46694031729036;-750.9578938885668;-86.83940960645712
473105.390061;39.29330441357826;-734.4825044943875;735.5328090439515;39.29330441357826;-734.4825044943875;-86.9377127820529
483017.700385;36.94443625961496;-718.8456429269163;719.79438017086;36.94443625961496;-718.8456429269163;-87.05792260435179
493137.689375;34.68302666581913;-703.1242174919141;703.9791030721852;34.68302666581913;-703.1242174919141;-87.17605846421453
503469.708228;32.72627097591679;-687.8687112088265;688.6467691582392;32.72627097591679;-687.8687112088265;-87.27613083217389
