Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
71695.062543;2492.712063672266;-5140.579371028176;5713.070076781632;2492.712063672266;-5140.579371028176;-64.13084622402212
73197.188124;2265.303193919501;-5120.534969261512;5599.238960056258;2265.303193919501;-5120.534969261512;-66.1356024809603
74730.785624;2066.2794866532004;-5099.647649113962;5502.355592114833;2066.2794866532004;-5099.647649113962;-67.94315207234932
76296.514431;1881.2237250691794;-5017.016691362813;5358.120863248255;1881.2237250691794;-5017.016691362813;-69.44553207754642
77895.047746;1715.3841598258273;-4939.848570442585;5229.210907458698;1715.3841598258273;-4939.848570442585;-70.85021718207007
79527.072877;1565.2019541908357;-4857.004854156744;5102.974947097525;1565.2019541908357;-4857.004854156744;-72.13812062333415
81193.291529;1399.7729395430586;-4765.459228780429;4966.786279219751;1399.7729395430586;-4765.459228780429;-73.63074239705904
82894.420112;1286.3576904439271;-4673.83690615451;4847.6249373374785;1286.3576904439271;-4673.83690615451;-74.6117536944341
84631.190045;1173.1735019343605;-4573.0598230594915;4721.1452223927445;1173.1735019343605;-4573.0598230594915;-75.61162181825256
86404.348069;1073.5887535449806;-4456.644852418941;4584.133086236754;1073.5887535449806;-4456.644852418941;-76.45572539649545
88214.656574;974.8183519488839;-4358.985067918596;4466.656651415421;974.8183519488839;-4358.985067918596;-77.39411941825742
90062.893922;893.6337582014805;-4231.485286642736;4324.817802505819;893.6337582014805;-4231.485286642736;-78.07511091943965
91949.854781;823.8600726877332;-4123.68514252447;4205.178304667485;823.8600726877332;-4123.68514252447;-78.70178406286058
93876.350471;758.8880306757908;-4020.3716158587404;4091.3688385069368;758.8880306757908;-4020.3716158587404;-79.31058287501442
95843.209309;701.0540278433072;-3908.910180505141;3971.278830453996;701.0540278433072;-3908.910180505141;-79.83223183175322
97851.276968;654.4178055660662;-3821.5198458578298;3877.147997759069;654.4178055660662;-3821.5198458578298;-80.2826154752353
99901.416839;602.9599632285316;-3711.6651906313086;3760.321688978311;602.9599632285316;-3711.6651906313086;-80.77290557191525
101994.510399;560.353310294147;-3616.581985691238;3659.7351122156356;560.353310294147;-3616.581985691238;-81.19262262975201
104131.457599;524.3865875499977;-3522.44703880903;3561.2658471977115;524.3865875499977;-3522.44703880903;-81.5325660445985
106313.177241;488.4504727983305;-3436.8483686020163;3471.38453259492;488.4504727983305;-3436.8483686020163;-81.9112011557781
108540.607379;465.72829915101494;-3350.586705759293;3382.799745985714;465.72829915101494;-3350.586705759293;-82.08664624634282
110814.705721;440.32128161351693;-3265.3963633858993;3294.9501120738723;440.32128161351693;-3265.3963633858993;-82.32029309998829
113136.45004;420.51942951166575;-3185.001216214023;3212.6421117020836;420.51942951166575;-3185.001216214023;-82.47867449013853
115506.838595;400.7669126576001;-3107.11826275785;3132.8578035149417;400.7669126576001;-3107.11826275785;-82.65036991271717
117926.89056;382.0523164223984;-3035.55970421896;3059.5075895250893;382.0523164223984;-3035.55970421896;-82.82653247132494
120397.646462;366.9233459731072;-2968.693926060235;2991.283398216731;366.9233459731072;-2968.693926060235;-82.95411455239426
122920.168629;352.8381254799669;-2896.659339727041;2918.069579914111;352.8381254799669;-2896.659339727041;-83.05509234114598
125495.541648;336.9036024781996;-2830.069761210134;2850.0524364788052;336.9036024781996;-2830.069761210134;-83.21121435685255
128124.872827;327.47384840752864;-2769.787983086213;2789.079524258788;327.47384840752864;-2769.787983086213;-83.25718429786983
130809.292676;312.117468346712;-2707.563990565739;2725.4944646899266;312.117468346712;-2707.563990565739;-83.42419013936725
133549.95539;301.29217078331516;-2650.813248965344;2667.8807793950473;301.29217078331516;-2650.813248965344;-83.51557358708438
136348.039347;288.89475555457153;-2593.7848851003887;2609.823789063578;288.89475555457153;-2593.7848851003887;-83.64461231246469
139204.747612;279.01395660529545;-2537.5995212034336;2552.892500281286;279.01395660529545;-2537.5995212034336;-83.72542299081208
142121.308459;264.7221843387867;-2485.141555280766;2499.2011493003924;264.7221843387867;-2485.141555280766;-83.91966898156856
145098.975893;253.68719955543008;-2431.9688442562765;2445.164545516617;253.68719955543008;-2431.9688442562765;-84.04481403965057
148139.030196;242.50912940780836;-2379.789742413382;2392.1141059619385;242.50912940780836;-2379.789742413382;-84.18143927727031
151242.778471;233.7474712286373;-2330.118218561171;2341.8131421564076;233.7474712286373;-2330.118218561171;-84.27149748121532
154411.555209;223.59227084985613;-2280.6099846402594;2291.544327658673;223.59227084985613;-2280.6099846402594;-84.40058460184389
157646.722859;214.4273394977601;-2230.960915844238;2241.241997631815;214.4273394977601;-2230.960915844238;-84.50991816204011
160949.672416;203.46493743900044;-2183.54357033493;2193.0026229619675;203.46493743900044;-2183.54357033493;-84.67648965624645
164321.824019;194.19935784042713;-2136.084876237562;2144.894400448767;194.19935784042713;-2136.084876237562;-84.80530975472833
167764.627562;185.2082088853527;-2089.5016440474305;2097.693781540918;185.2082088853527;-2089.5016440474305;-84.93468287739243
171279.563313;178.7306698955951;-2045.024605504791;2052.8200821020228;178.7306698955951;-2045.024605504791;-85.00516607873747
174868.142559;171.7201420765426;-1999.1615194603553;2006.52300960787;171.7201420765426;-1999.1615194603553;-85.09056750744817
178531.908247;163.14767430721;-1956.2345818940917;1963.0259557708866;163.14767430721;-1956.2345818940917;-85.23263155738661
182272.435653;157.86862001904024;-1915.1141904522974;1921.60996657971;157.86862001904024;-1915.1141904522974;-85.28759129717237
186091.333056;150.9218210671221;-1871.6228782747526;1877.6979508311993;150.9218210671221;-1871.6228782747526;-85.38982235339205
189990.242434;147.6809019615831;-1829.9009805414678;1835.850551485826;147.6809019615831;-1829.9009805414678;-85.38598343874763
193970.840164;140.31119186253525;-1789.3949029159473;1794.8875589137772;140.31119186253525;-1789.3949029159473;-85.51646029568326
198034.837746;136.39138505341987;-1748.198906602815;1753.5113421258695;136.39138505341987;-1748.198906602815;-85.53892132591112
202183.982541;134.6183739189104;-1710.0616606562091;1715.352147473761;134.6183739189104;-1710.0616606562091;-85.49888107898214
206420.058519;130.54994798249606;-1672.8731317202478;1677.9594165979527;130.54994798249606;-1672.8731317202478;-85.53771803415995
210744.887025;127.53784963906975;-1635.0227867303909;1639.9894561301824;127.53784963906975;-1635.0227867303909;-85.5397480294295
215160.327566;127.44942741432104;-1599.4874275187012;1604.5570688942887;127.44942741432104;-1599.4874275187012;-85.44421648423045
